Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Attendance_Level,Engagement_Score,Cumulative_Score,Cumulative_Percentage,ABC_Segment,Score_Stability,XYZ_Segment,R_Score,F_Score,M_Score,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
26,76,Medium,Medium,No,7,59,Low,Yes,0,Medium,Medium,Public,Neutral,1,Yes,Postgraduate,Near,Male,65,2.185185185185185,Medium,54.2,324052,73.0529661733377,A,0.3569727592669261,X,4.1,6.4,6.5,1,3,1,131,Hard Workers
26,73,Low,High,No,7,72,Medium,Yes,1,Low,Low,Private,Neutral,3,No,College,Far,Male,65,2.6666666666666665,Medium,58.5,324117,73.06761950922596,A,0.08127842205619876,X,2.8,6.25,6.5,2,3,1,231,Hard Workers
24,79,Low,Low,Yes,8,68,High,Yes,2,Low,Medium,Private,Negative,2,No,High School,Near,Male,65,2.72,Medium,58.1,324182,73.08227284511423,A,-0.037893081716830875,X,3.2,6.35,6.5,2,3,1,231,Hard Workers
18,75,Medium,Low,No,7,51,Medium,Yes,4,Low,Medium,Public,Positive,2,No,Postgraduate,Near,Female,65,2.6842105263157894,Medium,48.3,324247,73.0969261810025,A,2.3883719928704386,Z,4.9,5.55,6.5,1,2,1,121,Need Attention
19,76,Medium,Low,Yes,6,66,Medium,Yes,1,High,Medium,Public,Positive,3,No,High School,Near,Male,65,3.3,Medium,54.900000000000006,324312,73.11157951689079,A,1.184256645196173,Z,3.4,5.699999999999999,6.5,2,2,1,221,Need Attention
15,90,Medium,Medium,No,5,70,Medium,Yes,0,Medium,Medium,Private,Neutral,2,No,High School,Moderate,Male,65,4.375,High,59.5,324377,73.12623285277905,A,0.7228268949855121,Y,3.0,6.0,6.5,2,2,1,221,Need Attention
17,76,Medium,Low,No,7,81,Low,Yes,4,High,Medium,Private,Neutral,2,No,High School,Near,Male,65,4.5,Medium,60.3,324442,73.14088618866734,A,0.11179915820338826,X,1.9,5.5,6.5,3,2,1,321,Need Attention
11,94,Medium,Medium,No,9,66,Medium,No,2,Low,High,Private,Positive,2,No,High School,Moderate,Male,65,5.5,High,57.900000000000006,324507,73.1555395245556,A,1.0071572005966691,Z,3.4,5.800000000000001,6.5,2,2,1,221,Need Attention
20,71,Medium,Low,Yes,6,92,High,Yes,1,Low,Medium,Private,Negative,4,No,College,Near,Male,65,4.380952380952381,Medium,64.10000000000001,324572,73.17019286044388,A,0.5179947763914519,Y,0.8,5.55,6.5,4,2,1,421,Need Attention
19,90,Low,Low,Yes,6,51,High,Yes,1,Low,Medium,Public,Negative,3,Yes,Postgraduate,Near,Male,65,2.55,High,53.10000000000001,324637,73.18484619633216,A,0.02620475277403566,X,4.9,6.4,6.5,1,3,1,131,Hard Workers
26,63,Medium,Medium,Yes,7,55,Medium,Yes,2,Medium,High,Public,Neutral,4,No,High School,Far,Male,65,2.037037037037037,Low,48.7,324702,73.19949953222043,A,-0.30356432526591504,X,4.5,5.75,6.5,1,2,1,121,Need Attention
16,67,High,Medium,Yes,6,88,Medium,Yes,0,High,Low,Public,Neutral,3,No,College,Near,Male,65,5.176470588235294,Low,60.1,324767,73.21415286810871,A,-0.0809173376626882,X,1.2,4.95,6.5,4,1,1,411,Need Attention
15,80,High,Medium,No,8,80,Medium,Yes,1,Low,Medium,Public,Neutral,4,No,High School,Moderate,Female,65,5.0,Medium,60.5,324832,73.22880620399698,A,-3.1704257358780557,Z,2.0,5.5,6.5,3,2,1,321,Need Attention
23,78,High,Low,No,9,65,High,Yes,1,Low,High,Public,Neutral,2,Yes,College,Far,Female,65,2.7083333333333335,Medium,56.3,324897,73.24345953988527,A,0.21060083929764178,X,3.5,6.199999999999999,6.5,2,3,1,231,Hard Workers
15,89,High,Low,Yes,7,58,Low,Yes,2,Low,Medium,Public,Negative,3,No,High School,Moderate,Male,65,3.625,Medium,54.400000000000006,324962,73.25811287577353,A,-0.4884760801103597,X,4.2,5.95,6.5,1,2,1,121,Need Attention
23,72,Low,High,Yes,8,51,Medium,Yes,2,Low,Medium,Private,Positive,3,No,College,Far,Male,65,2.125,Medium,48.9,325027,73.2727662116618,A,1.592669998282884,Z,4.9,5.9,6.5,1,2,1,121,Need Attention
19,71,High,Medium,Yes,7,99,Low,Yes,0,Low,High,Public,Negative,4,No,High School,Moderate,Female,65,4.95,Medium,66.6,325092,73.28741954755007,A,0.01934407081175429,X,0.1,5.449999999999999,6.5,4,2,1,421,Need Attention
12,87,High,High,Yes,9,75,Medium,No,1,Low,Medium,Private,Neutral,3,Yes,College,Moderate,Female,65,5.769230769230769,Medium,59.699999999999996,325157,73.30207288343836,A,-1.1889634195349619,Z,2.5,5.55,6.5,3,2,1,321,Need Attention
8,78,High,High,No,7,94,Low,Yes,1,High,High,Public,Neutral,3,Yes,High School,Near,Female,65,10.444444444444445,Medium,63.4,325222,73.31672621932663,A,-0.0498801541281177,X,0.6,4.7,6.5,4,1,1,411,Need Attention
18,64,Medium,Medium,Yes,6,83,High,Yes,2,Low,Medium,Public,Positive,2,No,College,Near,Male,65,4.368421052631579,Low,57.8,325287,73.3313795552149,A,-1.0461210850625042,Z,1.7,5.0,6.5,3,1,1,311,Need Attention
23,65,High,Medium,No,6,67,High,No,3,Medium,Medium,Private,Negative,5,No,High School,Moderate,Male,65,2.7916666666666665,Low,53.2,325352,73.34603289110318,A,0.4734074157124664,X,3.3,5.55,6.5,2,2,1,221,Need Attention
22,72,Low,Low,Yes,5,80,Medium,Yes,2,Low,High,Public,Neutral,3,No,College,Near,Female,65,3.4782608695652173,Medium,60.199999999999996,325417,73.36068622699145,A,0.29094736433948537,X,2.0,5.800000000000001,6.5,3,2,1,321,Need Attention
16,76,Low,Medium,Yes,5,79,Medium,Yes,0,Low,High,Public,Positive,4,No,Postgraduate,Moderate,Female,65,4.647058823529412,Medium,59.2,325482,73.37533956287972,A,0.9578396311082676,Y,2.1,5.4,6.5,3,1,1,311,Need Attention
21,80,High,Low,Yes,6,52,Medium,Yes,1,Low,Medium,Public,Negative,4,No,High School,Near,Male,65,2.3636363636363638,Medium,51.1,325547,73.389992898768,A,-0.7908817916945654,Y,4.8,6.1,6.5,1,3,1,131,Hard Workers
22,72,Low,High,No,6,78,Low,No,1,Low,High,Public,Neutral,3,No,Postgraduate,Near,Male,65,3.391304347826087,Medium,59.4,325612,73.40464623465627,A,0.0340080962281468,X,2.2,5.800000000000001,6.5,3,2,1,321,Need Attention
17,72,Low,Medium,No,8,96,High,Yes,2,Low,High,Public,Neutral,3,No,High School,Near,Male,65,5.333333333333333,Medium,65.1,325677,73.41929957054454,A,-1.3650217954266353,Z,0.4,5.3,6.5,4,1,1,411,Need Attention
19,84,Medium,Low,No,9,72,High,Yes,1,Low,Medium,Public,Positive,3,No,High School,Far,Female,65,3.6,Medium,59.7,325742,73.43395290643281,A,0.7014947819247145,Y,2.8,6.1,6.5,2,3,1,231,Hard Workers
13,71,Medium,High,Yes,6,51,Low,Yes,4,High,Medium,Public,Positive,4,No,College,Moderate,Female,65,3.642857142857143,Medium,45.6,325807,73.44860624232109,A,0.518871180440122,Y,4.9,4.85,6.5,1,1,1,111,Need Attention
14,80,High,Medium,No,6,62,Medium,Yes,0,High,Medium,Private,Negative,2,No,Postgraduate,Near,Male,65,4.133333333333334,Medium,53.0,325872,73.46325957820936,A,0.49580502102757085,X,3.8,5.4,6.5,1,1,1,111,Need Attention
9,91,Medium,Medium,No,8,65,High,Yes,0,Medium,Medium,Public,Positive,4,No,High School,Moderate,Male,65,6.5,High,56.0,325937,73.47791291409763,A,0.00161903135694112,X,3.5,5.45,6.5,2,2,1,221,Need Attention
20,77,Low,Medium,No,8,56,Medium,Yes,1,Medium,High,Public,Positive,4,No,College,Moderate,Male,65,2.6666666666666665,Medium,51.5,326002,73.49256624998591,A,0.4147728907887909,X,4.4,5.85,6.5,1,2,1,121,Need Attention
25,70,Medium,Medium,No,6,71,Low,Yes,0,Low,Medium,Public,Neutral,2,No,College,Near,Female,65,2.730769230769231,Medium,56.900000000000006,326067,73.50721958587418,A,1.6043391083085963,Z,2.9,6.0,6.5,2,2,1,221,Need Attention
21,76,Medium,Medium,Yes,6,65,Low,Yes,2,Low,High,Public,Negative,2,No,High School,Near,Female,65,2.9545454545454546,Medium,55.1,326132,73.52187292176245,A,-0.28509425704201397,X,3.5,5.9,6.5,2,2,1,221,Need Attention
16,77,Medium,High,Yes,8,74,Medium,Yes,0,High,Low,Private,Neutral,2,No,College,Moderate,Female,65,4.352941176470588,Medium,57.5,326197,73.53652625765073,A,0.1386451837100845,X,2.6,5.45,6.5,2,2,1,221,Need Attention
21,83,High,Low,Yes,7,89,Low,No,0,Low,Low,Public,Neutral,2,No,College,Moderate,Female,65,4.045454545454546,Medium,66.8,326262,73.551179593539,A,-1.0861262991814098,Z,1.1,6.25,6.5,4,3,1,431,Hard Workers
21,74,Low,Medium,No,6,55,High,Yes,3,Low,Medium,Public,Positive,2,No,College,Near,Male,65,2.5,Medium,50.5,326327,73.56583292942727,A,-0.8682609615983323,Y,4.5,5.800000000000001,6.5,1,2,1,121,Need Attention
22,62,High,Medium,No,6,54,Medium,Yes,3,Low,Medium,Private,Neutral,3,No,Postgraduate,Near,Male,65,2.347826086956522,Low,46.8,326392,73.58048626531556,A,0.09781329309330739,X,4.6,5.300000000000001,6.5,1,1,1,111,Need Attention
12,80,High,Medium,No,5,72,Medium,Yes,1,High,Medium,Private,Positive,4,Yes,High School,Near,Female,65,5.538461538461538,Medium,56.400000000000006,326457,73.59513960120383,A,1.1039335467019071,Z,2.8,5.2,6.5,2,1,1,211,Need Attention
20,72,Medium,Medium,No,9,90,Low,Yes,1,Medium,Medium,Private,Neutral,2,No,Postgraduate,Moderate,Male,65,4.285714285714286,Medium,63.599999999999994,326522,73.6097929370921,A,-0.25628082425157245,X,1.0,5.6,6.5,4,2,1,421,Need Attention
19,70,High,Medium,Yes,8,68,High,No,1,Low,Medium,Public,Positive,3,No,College,Near,Female,65,3.4,Medium,53.900000000000006,326587,73.62444627298036,A,-0.23591652931212392,X,3.2,5.4,6.5,2,1,1,211,Need Attention
14,87,Medium,High,Yes,7,61,Medium,Yes,0,Low,Medium,Public,Neutral,3,No,High School,Far,Male,65,4.066666666666666,Medium,54.7,326652,73.63909960886865,A,-0.4068852445043747,X,3.9,5.75,6.5,1,2,1,121,Need Attention
16,68,Medium,Medium,Yes,7,85,Medium,Yes,1,Medium,Medium,Public,Positive,2,No,College,Near,Female,65,5.0,Low,59.2,326717,73.65375294475692,A,-0.5347566708443231,Y,1.5,5.0,6.5,3,1,1,311,Need Attention
24,63,Medium,Medium,No,8,60,Medium,Yes,3,High,Medium,Public,Neutral,3,No,High School,Near,Male,65,2.4,Low,50.099999999999994,326782,73.6684062806452,A,0.29497145570882155,X,4.0,5.55,6.5,1,2,1,121,Need Attention
21,70,Medium,Low,No,7,82,High,Yes,0,High,High,Public,Positive,3,No,High School,Near,Female,65,3.727272727272727,Medium,60.10000000000001,326847,73.68305961653347,A,-1.4972576451786446,Z,1.8,5.6,6.5,3,2,1,321,Need Attention
23,62,High,High,Yes,9,54,Low,Yes,3,Low,Medium,Private,Neutral,4,No,High School,Near,Male,65,2.25,Low,47.099999999999994,326912,73.69771295242174,A,1.2809395766667275,Z,4.6,5.4,6.5,1,1,1,111,Need Attention
28,69,High,High,Yes,7,54,Low,No,1,Low,Medium,Public,Neutral,2,No,College,Far,Male,65,1.8620689655172413,Low,50.7,326977,73.71236628831002,A,-0.6654222981294605,Y,4.6,6.25,6.5,1,3,1,131,Hard Workers
27,63,Medium,Low,Yes,7,80,High,Yes,1,Medium,High,Private,Neutral,3,No,High School,Moderate,Male,65,2.857142857142857,Low,59.0,327042,73.72701962419829,A,0.7219034854381414,Y,2.0,5.85,6.5,3,2,1,321,Need Attention
19,80,High,Medium,Yes,9,54,Medium,Yes,0,Low,Medium,Public,Negative,2,No,Postgraduate,Moderate,Male,65,2.7,Medium,51.3,327107,73.74167296008658,A,-1.2699985973938759,Z,4.6,5.9,6.5,1,2,1,121,Need Attention
22,74,Medium,Low,No,5,61,Medium,Yes,1,Low,Medium,Public,Positive,3,No,Postgraduate,Near,Female,65,2.652173913043478,Medium,53.2,327172,73.75632629597484,A,0.6688401305462182,Y,3.9,5.9,6.5,1,2,1,121,Need Attention
14,70,Medium,Medium,Yes,9,91,High,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Near,Female,65,6.066666666666666,Medium,61.599999999999994,327237,73.77097963186313,A,0.6719446078144975,Y,0.9,4.9,6.5,4,1,1,411,Need Attention
13,67,High,High,Yes,7,76,Medium,Yes,2,Low,Medium,Private,Neutral,5,No,High School,Near,Male,65,5.428571428571429,Low,54.4,327302,73.7856329677514,A,0.3842020720058965,X,2.4,4.65,6.5,3,1,1,311,Need Attention
14,78,High,Medium,Yes,7,76,Medium,Yes,0,High,Medium,Public,Negative,2,Yes,College,Near,Female,65,5.066666666666666,Medium,58.0,327367,73.80028630363967,A,-0.9944285217997922,Y,2.4,5.3,6.5,3,1,1,311,Need Attention
22,73,Medium,Low,Yes,5,58,Medium,Yes,4,Low,Medium,Public,Positive,3,Yes,College,Near,Female,65,2.5217391304347827,Medium,51.7,327432,73.81493963952794,A,0.249548189598077,X,4.2,5.85,6.5,1,2,1,121,Need Attention
22,64,High,Medium,No,5,77,Medium,Yes,1,High,Medium,Private,Negative,2,No,College,Near,Male,65,3.347826086956522,Low,56.599999999999994,327497,73.82959297541622,A,-1.183056184734389,Z,2.3,5.4,6.5,3,1,1,311,Need Attention
26,61,High,Medium,Yes,8,70,Low,Yes,1,Medium,Medium,Private,Neutral,4,Yes,Postgraduate,Moderate,Male,65,2.5925925925925926,Low,54.1,327562,73.84424631130449,A,-0.25276325509618536,X,3.0,5.65,6.5,2,2,1,221,Need Attention
20,85,Medium,Medium,No,6,58,Low,Yes,0,Low,Medium,Private,Negative,2,No,Postgraduate,Near,Male,65,2.761904761904762,Medium,54.7,327627,73.85889964719276,A,1.029413100955326,Z,4.2,6.25,6.5,1,3,1,131,Hard Workers
19,76,High,Low,Yes,9,78,Low,Yes,1,Low,Medium,Public,Negative,1,No,Postgraduate,Near,Female,65,3.9,Medium,59.7,327692,73.87355298308104,A,0.796701927070742,Y,2.2,5.699999999999999,6.5,3,2,1,321,Need Attention
18,81,Medium,Low,Yes,7,70,High,Yes,0,Low,Medium,Private,Neutral,2,No,College,Near,Male,65,3.6842105263157894,Medium,57.7,327757,73.88820631896931,A,0.015182942540433121,X,3.0,5.85,6.5,2,2,1,221,Need Attention
21,82,Low,High,No,9,58,Medium,Yes,0,Medium,Medium,Public,Negative,2,No,High School,Near,Male,65,2.6363636363636362,Medium,54.1,327822,73.90285965485758,A,-0.9748065759228419,Y,4.2,6.199999999999999,6.5,1,3,1,131,Hard Workers
24,76,Low,Medium,No,5,78,High,Yes,1,Medium,Medium,Private,Neutral,4,Yes,High School,Moderate,Male,65,3.12,Medium,61.2,327887,73.91751299074586,A,0.6455877121741934,Y,2.2,6.199999999999999,6.5,3,3,1,331,Hard Workers
24,60,Medium,Medium,Yes,10,60,Low,Yes,3,Low,High,Private,Neutral,2,No,Postgraduate,Near,Female,65,2.4,Low,49.2,327952,73.93216632663413,A,0.019381237698025213,X,4.0,5.4,6.5,1,1,1,111,Need Attention
22,62,High,Medium,Yes,7,70,Low,Yes,4,Low,Medium,Public,Negative,2,No,College,Near,Female,65,3.0434782608695654,Low,53.199999999999996,328017,73.9468196625224,A,-2.3203155982304233,Z,3.0,5.300000000000001,6.5,2,1,1,211,Need Attention
24,72,Low,Medium,Yes,8,73,Low,Yes,1,Low,Medium,Public,Positive,2,No,College,Moderate,Female,65,2.92,Medium,58.0,328082,73.96147299841067,A,0.7826298263165181,Y,2.7,6.0,6.5,2,2,1,221,Need Attention
28,74,Medium,Low,Yes,4,62,Medium,Yes,1,Low,Medium,Private,Neutral,3,No,High School,Moderate,Male,65,2.1379310344827585,Medium,55.400000000000006,328147,73.97612633429895,A,-0.024232833869692147,X,3.8,6.5,6.5,1,3,1,131,Hard Workers
21,67,Medium,Medium,Yes,5,83,Medium,Yes,1,Low,High,Private,Neutral,5,No,High School,Near,Male,65,3.772727272727273,Low,59.6,328212,73.99077967018722,A,1.2024512479830722,Z,1.7,5.45,6.5,3,2,1,321,Need Attention
24,64,Medium,Medium,Yes,8,65,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,College,Near,Female,65,2.6,Low,52.4,328277,74.00543300607549,A,-1.0952705188428047,Z,3.5,5.6,6.5,2,2,1,221,Need Attention
17,61,Medium,Medium,Yes,7,87,High,Yes,5,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,65,4.833333333333333,Low,58.2,328342,74.02008634196378,A,-3.1767038131960006,Z,1.3,4.75,6.5,3,1,1,311,Need Attention
14,86,Medium,Low,Yes,8,90,Medium,No,3,Medium,Medium,Public,Negative,3,Yes,Postgraduate,Near,Male,65,6.0,Medium,66.0,328407,74.03473967785204,A,0.2790838583451852,X,1.0,5.699999999999999,6.5,4,2,1,421,Need Attention
12,80,Medium,High,Yes,6,61,Medium,Yes,0,High,High,Private,Neutral,2,No,High School,Near,Male,65,4.6923076923076925,Medium,52.0,328472,74.04939301374031,A,0.29156367668197275,X,3.9,5.2,6.5,1,1,1,111,Need Attention
15,77,High,Medium,Yes,5,65,Low,No,2,Low,Medium,Public,Positive,4,Yes,Postgraduate,Near,Male,65,4.0625,Medium,53.599999999999994,328537,74.0640463496286,A,-1.690671627606452,Z,3.5,5.35,6.5,2,1,1,211,Need Attention
9,80,Medium,High,No,7,91,Low,Yes,1,Medium,Medium,Public,Neutral,3,No,College,Near,Female,65,9.1,Medium,63.099999999999994,328602,74.07869968551687,A,-0.9784995458666064,Y,0.9,4.9,6.5,4,1,1,411,Need Attention
7,88,High,High,Yes,6,71,Medium,Yes,0,Low,Medium,Public,Positive,3,No,High School,Moderate,Female,65,8.875,Medium,56.900000000000006,328667,74.09335302140514,A,2.7552177437199017,Z,2.9,5.1000000000000005,6.5,2,1,1,211,Need Attention
21,61,High,Medium,Yes,8,83,High,No,1,Low,Medium,Private,Neutral,3,No,College,Near,Female,65,3.772727272727273,Low,57.800000000000004,328732,74.10800635729342,A,-0.30561061415380336,X,1.7,5.15,6.5,3,1,1,311,Need Attention
13,72,High,High,No,7,66,Medium,Yes,0,Low,High,Public,Neutral,4,No,Postgraduate,Near,Male,65,4.714285714285714,Medium,51.9,328797,74.12265969318169,A,0.7309589763762161,Y,3.4,4.9,6.5,2,1,1,211,Need Attention
26,77,Low,Medium,No,4,70,Low,Yes,2,High,Low,Public,Neutral,3,Yes,College,Moderate,Female,65,2.5925925925925926,Medium,58.9,328862,74.13731302906996,A,-0.6506598273683837,Y,3.0,6.45,6.5,2,3,1,231,Hard Workers
13,100,Low,Low,Yes,4,54,Low,Yes,3,Low,Low,Public,Positive,2,No,High School,Near,Female,65,3.857142857142857,High,55.5,328927,74.15196636495823,A,-2.0903028988531567,Z,4.6,6.3,6.5,1,3,1,131,Hard Workers
25,69,High,Low,Yes,7,52,High,Yes,1,Low,Medium,Public,Positive,4,No,High School,Moderate,Male,65,2.0,Low,49.0,328992,74.16661970084651,A,-0.1702582467959055,X,4.8,5.95,6.5,1,2,1,121,Need Attention
15,91,Medium,Low,Yes,10,61,Medium,Yes,0,Low,High,Public,Neutral,4,No,High School,Moderate,Male,65,3.8125,High,56.2,329057,74.18127303673478,A,-0.2656045602861052,X,3.9,6.05,6.5,1,3,1,131,Hard Workers
22,76,Medium,Medium,Yes,6,71,Medium,Yes,0,Low,High,Private,Neutral,2,No,High School,Moderate,Male,65,3.0869565217391304,Medium,57.8,329122,74.19592637262305,A,-0.39987823866837147,X,2.9,6.0,6.5,2,2,1,221,Need Attention
15,69,Medium,Medium,Yes,7,74,High,Yes,2,Low,Medium,Private,Neutral,5,No,Postgraduate,Near,Female,65,4.625,Low,54.8,329187,74.21057970851133,A,-0.11464083550639245,X,2.6,4.95,6.5,2,1,1,211,Need Attention
23,68,Low,Low,Yes,7,92,Medium,No,3,Low,High,Private,Neutral,4,No,High School,Near,Male,65,3.8333333333333335,Low,64.1,329252,74.2252330443996,A,0.26426827164563654,X,0.8,5.699999999999999,6.5,4,2,1,421,Need Attention
15,91,Medium,Medium,No,6,72,Low,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Moderate,Female,65,4.5,High,60.6,329317,74.23988638028789,A,-0.15011695125380659,X,2.8,6.05,6.5,2,3,1,231,Hard Workers
17,67,High,Medium,Yes,10,51,Medium,Yes,3,Low,Medium,Public,Positive,5,No,High School,Near,Male,65,2.8333333333333335,Low,45.599999999999994,329382,74.25453971617615,A,-1.2640061679473638,Z,4.9,5.05,6.5,1,1,1,111,Need Attention
18,68,Medium,High,Yes,8,83,Low,Yes,1,Low,Medium,Public,Positive,2,No,College,Near,Male,65,4.368421052631579,Low,59.0,329447,74.26919305206442,A,0.4861847915619389,X,1.7,5.2,6.5,3,1,1,311,Need Attention
21,84,Medium,Low,No,9,53,Low,Yes,2,Medium,High,Public,Negative,3,No,High School,Moderate,Female,65,2.409090909090909,Medium,52.7,329512,74.2838463879527,A,-1.9493717553224232,Z,4.7,6.300000000000001,6.5,1,3,1,131,Hard Workers
20,61,High,Medium,No,8,99,Medium,Yes,0,Medium,High,Public,Neutral,4,No,College,Near,Male,65,4.714285714285714,Low,63.900000000000006,329577,74.29849972384098,A,-2.0503574572842003,Z,0.1,5.05,6.5,4,1,1,411,Need Attention
25,62,Medium,Medium,Yes,7,95,Low,Yes,1,High,Medium,Public,Neutral,4,Yes,College,Near,Male,65,3.6538461538461537,Low,64.1,329642,74.31315305972926,A,0.7391804947015679,Y,0.5,5.6,6.5,4,2,1,421,Need Attention
9,96,Medium,Low,Yes,8,75,Low,Yes,1,Low,High,Private,Positive,4,Yes,High School,Near,Female,65,7.5,High,61.5,329707,74.32780639561753,A,0.5070202721353568,Y,2.5,5.7,6.5,3,2,1,321,Need Attention
25,61,Medium,High,Yes,8,65,Low,Yes,3,Low,Low,Public,Neutral,3,No,College,Near,Female,65,2.5,Low,51.8,329772,74.3424597315058,A,-0.05739536507403601,X,3.5,5.55,6.5,2,2,1,221,Need Attention
22,78,High,Medium,No,7,54,Medium,Yes,1,Medium,Medium,Public,Negative,3,Yes,High School,Moderate,Male,65,2.347826086956522,Medium,51.6,329837,74.35711306739408,A,-1.395448504755072,Z,4.6,6.1,6.5,1,3,1,131,Hard Workers
17,75,Medium,High,Yes,6,80,Medium,No,1,Low,Medium,Private,Positive,5,No,High School,Moderate,Male,65,4.444444444444445,Medium,59.6,329902,74.37176640328235,A,-0.7079109406740753,Y,2.0,5.45,6.5,3,2,1,321,Need Attention
23,68,Medium,Medium,Yes,8,80,Medium,Yes,1,Medium,Low,Public,Neutral,1,No,High School,Near,Female,65,3.3333333333333335,Low,59.3,329967,74.38641973917062,A,-0.262746747686504,X,2.0,5.699999999999999,6.5,3,2,1,321,Need Attention
20,72,Medium,Medium,Yes,9,56,Medium,Yes,4,High,Medium,Public,Negative,2,No,High School,Near,Male,65,2.6666666666666665,Medium,50.0,330032,74.4010730750589,A,-1.5958939685741134,Z,4.4,5.6,6.5,1,2,1,121,Need Attention
22,67,High,High,Yes,10,55,Medium,Yes,1,Low,Medium,Public,Positive,2,No,High School,Moderate,Male,65,2.391304347826087,Low,48.699999999999996,330097,74.41572641094717,A,-0.7390286580232329,Y,4.5,5.550000000000001,6.5,1,2,1,121,Need Attention
16,79,Medium,Medium,Yes,6,67,Low,No,2,Medium,High,Private,Positive,3,No,College,Near,Male,65,3.9411764705882355,Medium,55.3,330162,74.43037974683544,A,0.6523303381766798,Y,3.3,5.550000000000001,6.5,2,2,1,221,Need Attention
13,86,Medium,Medium,No,7,80,Medium,Yes,0,Low,Medium,Private,Negative,5,No,College,Near,Male,65,5.714285714285714,Medium,61.7,330227,74.44503308272373,A,1.4273053642892164,Z,2.0,5.6,6.5,3,2,1,321,Need Attention
18,77,Medium,High,Yes,6,61,Medium,Yes,1,Low,Medium,Private,Neutral,3,No,High School,Near,Female,65,3.210526315789474,Medium,52.9,330292,74.459686418612,A,-0.4194347526585506,X,3.9,5.65,6.5,1,2,1,121,Need Attention
20,66,Medium,Medium,Yes,8,93,Medium,Yes,2,Low,High,Public,Neutral,3,No,High School,Near,Male,65,4.428571428571429,Low,63.0,330357,74.47433975450026,A,0.7564883543160984,Y,0.7,5.3,6.5,4,1,1,411,Need Attention
15,74,High,Medium,Yes,8,79,Medium,Yes,0,High,Medium,Public,Negative,3,No,College,Near,Male,65,4.9375,Medium,58.3,330422,74.48899309038853,A,-1.9140600705874673,Z,2.1,5.2,6.5,3,1,1,311,Need Attention
24,71,High,Medium,No,8,65,Medium,Yes,1,Low,Medium,Private,Negative,2,No,High School,Near,Male,65,2.6,Medium,54.5,330487,74.50364642627682,A,0.6594512411136115,Y,3.5,5.949999999999999,6.5,2,2,1,221,Need Attention
24,62,Medium,Medium,No,9,97,Medium,Yes,1,Medium,Medium,Private,Negative,2,No,Postgraduate,Near,Male,65,3.88,Low,64.6,330552,74.51829976216509,A,-0.803948414727481,Y,0.3,5.5,6.5,4,2,1,421,Need Attention
16,78,Medium,High,No,10,99,Low,Yes,0,Low,Medium,Public,Positive,4,No,High School,Far,Female,65,5.823529411764706,Medium,67.8,330617,74.53295309805335,A,0.30734561670797006,X,0.1,5.5,6.5,4,2,1,421,Need Attention
17,66,Medium,Medium,Yes,8,83,Medium,Yes,4,Medium,High,Private,Negative,5,No,High School,Moderate,Male,65,4.611111111111111,Low,58.1,330682,74.54760643394164,A,-0.24775241823970925,X,1.7,5.0,6.5,3,1,1,311,Need Attention
17,65,High,High,Yes,8,72,Low,Yes,1,Low,Medium,Public,Positive,4,No,College,Moderate,Male,65,4.0,Low,53.400000000000006,330747,74.56225976982991,A,1.3204140097838342,Z,2.8,4.95,6.5,2,1,1,211,Need Attention
27,64,Low,Medium,Yes,5,70,Medium,Yes,0,Low,High,Public,Positive,4,No,High School,Near,Female,65,2.5,Low,55.3,330812,74.57691310571818,A,-0.8744356483399182,Y,3.0,5.9,6.5,2,2,1,221,Need Attention
17,64,Medium,High,No,8,80,Medium,Yes,0,High,High,Public,Positive,2,No,Postgraduate,Near,Female,65,4.444444444444445,Low,56.3,330877,74.59156644160646,A,0.6276062975618311,Y,2.0,4.9,6.5,3,1,1,311,Need Attention
23,63,High,Medium,No,7,76,Medium,Yes,2,Medium,High,Public,Positive,1,No,High School,Far,Male,65,3.1666666666666665,Low,56.2,330942,74.60621977749473,A,-0.2795074632965335,X,2.4,5.449999999999999,6.5,3,2,1,321,Need Attention
18,71,Medium,Medium,No,6,84,Medium,Yes,2,Medium,Low,Public,Neutral,2,No,Postgraduate,Near,Male,65,4.421052631578948,Medium,60.3,331007,74.620873113383,A,-0.15830547800966377,X,1.6,5.35,6.5,3,1,1,311,Need Attention
11,83,Medium,Medium,Yes,5,63,Medium,Yes,2,Low,Medium,Public,Neutral,3,No,College,Near,Male,65,5.25,Medium,53.400000000000006,331072,74.63552644927128,A,-0.18385389315920966,X,3.7,5.25,6.5,2,1,1,211,Need Attention
34,61,Medium,Low,No,9,63,Low,Yes,2,Medium,Medium,Public,Neutral,5,No,High School,Moderate,Female,65,1.8,Low,53.7,331137,74.65017978515955,A,-0.8456731044941129,Y,3.7,6.449999999999999,6.5,2,3,1,231,Hard Workers
